Serial no,R,G,B,40-70比例%,70-120比例%,325比例%,砂粉產地,樹酯品牌,樹酯比例%,色粉1,色粉1比例%(樹酯),色粉2,色粉2比例%(樹酯),色粉3,色粉3比例%(樹酯),偶聯劑%(樹酯),促進劑%(樹酯),固化劑%(樹酯),color
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,36,38,33,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,36,38,33,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,43,44,39,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,43,38,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,45,47,42,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,44,45,40,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,43,45,40,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,42,44,39,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,43,38,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,43,38,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,42,44,39,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,43,38,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,43,38,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,36,38,33,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,38,33,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,36,38,33,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,42,43,38,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,36,38,33,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,43,45,40,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,42,43,38,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,43,44,39,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,36,37,32,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,42,43,38,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,37,39,34,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,39,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,42,44,39,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,43,38,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,42,44,39,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,41,42,37,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源2%碳黑,40,41,36,39,15,32,河源,未知,13.8,碳黑粉,2,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,57,59,54,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源1%碳黑,38,41,34,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,46,49,42,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,43,46,39,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,44,47,40,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,45,38,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,45,38,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,38,41,34,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,46,49,42,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,43,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,47,50,43,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,42,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,55,58,51,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,44,45,39,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,45,38,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,43,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,42,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,43,44,38,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,45,38,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,38,41,34,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,38,41,34,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,45,48,41,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,44,47,40,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,37,38,32,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,38,40,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,35,38,31,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,45,38,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,44,47,40,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,47,50,43,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,38,39,33,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,38,41,34,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,45,38,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,38,41,34,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,45,38,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,42,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,43,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,36,39,32,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,46,47,41,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,43,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,38,41,34,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,45,38,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,36,39,32,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,37,40,33,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,38,39,34,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Yellow
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,36,39,32,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,46,49,42,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,38,41,34,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,41,44,37,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,40,43,36,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,45,38,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,39,42,35,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,38,41,34,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
391532 河源1%碳黑,42,45,38,39,15,32,河源,未知,13.8,碳黑粉,1,無,0,無,0,1.2,0.16,0.53,Green
104432 河源4% 0.3%w碳黑,78,81,74,10,44,32,河源,未知,15.8,鈦白粉,4,碳黑粉,0.3,無,0,1.2,0.16,0.53,Green
104432 河源4% 0.3%w碳黑,77,80,73,10,44,32,河源,未知,15.8,鈦白粉,4,碳黑粉,0.3,無,0,1.2,0.16,0.53,Green
104432 河源4% 0.3%w碳黑,82,83,77,10,44,32,河源,未知,15.8,鈦白粉,4,碳黑粉,0.3,無,0,1.2,0.16,0.53,Green
104432 河源4% 0.3%w碳黑,80,81,75,10,44,32,河源,未知,15.8,鈦白粉,4,碳黑粉,0.3,無,0,1.2,0.16,0.53,Green
104432 河源4% 0.3%w碳黑,75,78,71,10,44,32,河源,未知,15.8,鈦白粉,4,碳黑粉,0.3,無,0,1.2,0.16,0.53,Green
104432 河源4% 0.3%w碳黑,83,84,76,10,44,32,河源,未知,15.8,鈦白粉,4,碳黑粉,0.3,無,0,1.2,0.16,0.53,Green
104432 河源4% 0.3%w碳黑,81,82,76,10,44,32,河源,未知,15.8,鈦白粉,4,碳黑粉,0.3,無,0,1.2,0.16,0.53,Green
104432 河源4% 0.3%w碳黑,79,80,72,10,44,32,河源,未知,15.8,鈦白粉,4,碳黑粉,0.3,無,0,1.2,0.16,0.53,Green
104432 河源4% 0.3%w碳黑,82,83,78,10,44,32,河源,未知,15.8,鈦白粉,4,碳黑粉,0.3,無,0,1.2,0.16,0.53,Yellow
