Serial no,R,G,B,40-70比例%,70-120比例%,325比例%,砂粉產地,樹酯品牌,樹酯比例%,色粉1,色粉1比例%(樹酯),色粉2,色粉2比例%(樹酯),色粉3,色粉3比例%(樹酯),偶聯劑%(樹酯),促進劑%(樹酯),固化劑%(樹酯),color
391532 河源3%白 0.1%黑,123,126,131,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,119,122,127,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,119,122,127,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,112,115,120,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,111,116,120,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,111,116,120,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,110,113,118,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,120,123,128,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,113,118,122,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,90,94,97,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,115,118,123,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,110,113,118,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,124,125,130,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,126,129,134,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,118,122,125,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,108,113,116,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,128,129,134,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,119,122,129,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.1%黑,121,122,126,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,114,117,124,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.1%黑,86,91,95,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,123,128,132,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,124,127,132,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,96,101,105,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,145,146,148,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,142,142,150,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.1%黑,118,119,124,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,111,114,119,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,121,124,131,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.1%黑,117,122,125,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,121,122,126,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,122,125,130,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,118,122,125,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,118,122,131,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.1%黑,120,123,128,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,120,124,127,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,108,113,117,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,117,120,125,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,117,118,122,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,114,119,125,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.1%黑,131,134,139,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,119,123,126,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,130,133,138,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,136,137,141,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,127,130,135,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,108,111,116,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,125,126,131,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,123,128,132,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,103,106,111,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,115,118,123,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,128,133,137,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,118,123,127,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,115,118,123,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,123,126,131,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,107,111,114,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,128,133,137,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,124,127,132,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,127,131,134,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,110,115,119,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,128,131,136,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.1%黑,111,116,120,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,117,121,124,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.1%黑,115,116,121,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.1,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,45,48,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,50,53,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,49,54,60,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,47,50,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,44,49,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,43,48,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,48,51,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,50,58,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.25%黑,48,51,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,50,53,60,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,52,55,62,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,51,54,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,47,50,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,53,56,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,47,52,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.25%黑,51,52,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,44,49,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,48,51,60,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,47,50,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,55,58,65,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,44,47,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,48,51,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,51,54,59,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,57,60,65,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,49,56,64,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,52,55,62,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,52,55,60,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,45,48,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,51,56,60,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.25%黑,40,45,51,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,48,51,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,49,52,59,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,48,51,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,48,52,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,50,57,63,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,40,45,51,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,49,54,60,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,51,54,59,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,49,52,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,56,59,64,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,54,57,64,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,44,47,52,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,48,52,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,43,46,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,46,53,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,48,51,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,50,55,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,55,58,67,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,49,54,60,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,44,49,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,61,66,72,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,48,55,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,48,53,59,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,49,52,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,51,51,59,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,44,47,54,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,43,46,53,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,47,52,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.25%黑,49,52,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,49,52,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,42,45,50,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,44,49,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,50,53,60,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,48,56,59,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.25%黑,59,62,69,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,49,54,60,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,53,56,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,52,57,63,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,54,57,62,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,49,52,59,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,50,55,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,48,53,59,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,53,56,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,56,61,67,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,48,51,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,50,53,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,46,49,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,43,50,56,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,53,58,62,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.25%黑,50,53,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,50,55,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,47,54,60,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,45,48,55,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,50,55,59,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.25%黑,50,55,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,54,57,62,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,51,56,62,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,45,52,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,49,52,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,51,54,59,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,49,52,59,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,38,43,49,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,49,52,57,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,44,47,52,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,51,54,61,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,54,59,63,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 0.25%黑,50,53,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Purple
391532 河源3%白 0.25%黑,50,54,63,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,50,53,60,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Blue
391532 河源3%白 0.25%黑,49,54,58,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,0.25,無,0,1.2,0.16,0.53,Cyan
391532 河源3%白 1%黑,22,25,30,39,15,32,河源,亞邦樹酯,15.8,鈦白粉,3,碳黑粉,1,無,0,1.2,0.16,0.53,Purple
